Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Volkswagen,Tiguan,2015,4.6,Hybrid,Automatic,116791,5,5,23387
Volkswagen,Passat,2017,1.1,Electric,Semi-Automatic,284501,2,5,11566
Honda,CR-V,2016,4.9,Electric,Automatic,118813,4,1,26115
Toyota,Camry,2020,4.6,Petrol,Automatic,184309,2,4,21898
Mercedes,C-Class,2017,2,Diesel,Semi-Automatic,10721,3,3,19224
Ford,Focus,2014,3.6,Petrol,Manual,141452,5,1,15872
Volkswagen,Golf,2010,2.4,Electric,Semi-Automatic,291045,4,1,9938
Toyota,Camry,2003,2.9,Petrol,Semi-Automatic,182498,4,4,7438
Ford,Fiesta,2022,1.7,Diesel,Automatic,130630,5,4,19752
Honda,Civic,2023,2.9,Diesel,Semi-Automatic,209776,3,3,16982
Mercedes,E-Class,2021,4.5,Electric,Manual,166297,4,1,23754
Honda,Civic,2014,3.6,Hybrid,Automatic,144755,5,2,20132
Mercedes,E-Class,2008,2.4,Diesel,Automatic,10501,5,5,17831
Audi,A3,2023,2.9,Petrol,Semi-Automatic,116400,3,4,20251
Audi,A3,2021,2,Electric,Manual,193207,4,2,18436
Chevrolet,Impala,2000,2.5,Petrol,Manual,224322,3,4,3698
Ford,Focus,2019,2.2,Electric,Manual,83009,4,1,21593
Audi,A3,2018,2.4,Hybrid,Automatic,229468,3,4,17168
Toyota,Corolla,2005,1,Electric,Manual,217030,2,4,7453
Honda,CR-V,2001,2,Petrol,Automatic,116633,5,5,9742
Honda,Accord,2001,4.6,Petrol,Manual,281996,2,1,5880
Hyundai,Elantra,2016,3.5,Electric,Semi-Automatic,249659,3,3,16460
Volkswagen,Golf,2002,4.8,Petrol,Semi-Automatic,234282,5,3,8424
Hyundai,Tucson,2021,1.1,Hybrid,Semi-Automatic,251430,5,5,13074
Honda,CR-V,2016,4.3,Petrol,Semi-Automatic,299754,2,2,12607
Hyundai,Tucson,2003,4,Electric,Semi-Automatic,264192,4,3,10003
Ford,Fiesta,2022,1.9,Hybrid,Manual,6260,5,1,23580
Honda,Accord,2003,2.3,Petrol,Semi-Automatic,120658,4,2,8550
Audi,Q5,2012,2.5,Diesel,Manual,267628,2,4,8482
Honda,Civic,2016,1.5,Electric,Semi-Automatic,6248,5,1,21481
Mercedes,E-Class,2020,3.6,Diesel,Automatic,29521,3,5,25566
Mercedes,C-Class,2018,1.2,Diesel,Automatic,,3,4,13053
Chevrolet,Malibu,2005,1.3,Petrol,Semi-Automatic,98813,5,5,8615
Chevrolet,Malibu,2000,2,Diesel,Manual,151821,4,4,5360
Audi,A4,2001,3.5,Hybrid,Manual,251686,4,2,6766
Kia,Rio,2022,3.2,Electric,Automatic,207165,2,4,23198
Mercedes,C-Class,2021,1.4,Electric,Automatic,126699,5,4,22340
Chevrolet,Malibu,2010,3.8,Diesel,Manual,146879,2,2,13934
Kia,Optima,2019,1.3,Electric,Manual,209699,3,4,15586
Ford,Focus,2010,2.4,Hybrid,Automatic,126169,2,5,16583
Honda,Civic,2006,3.9,Diesel,Semi-Automatic,214980,2,3,9625
Ford,Fiesta,2008,3.6,Hybrid,Manual,178809,5,2,13165
Volkswagen,Golf,2020,3.3,Electric,Automatic,95581,4,2,26229
Audi,A4,2001,2,Electric,Semi-Automatic,144439,2,5,9644
Chevrolet,Impala,2010,4.6,Petrol,Manual,59267,4,2,18400
Mercedes,C-Class,2017,4.6,Petrol,Automatic,233357,4,1,18606
Ford,Explorer,2002,3.6,Diesel,Semi-Automatic,56722,5,4,12539
Volkswagen,Tiguan,2003,2.8,Electric,Automatic,201488,4,2,12722
Toyota,Camry,2022,4.1,Electric,Semi-Automatic,225670,4,4,21500
Honda,Accord,2012,1.8,Electric,Automatic,267150,4,5,13400
Audi,A4,2019,4.5,Petrol,Automatic,244818,3,5,19080
Hyundai,Elantra,2011,4,Petrol,Manual,178485,5,4,13702
Kia,Rio,2002,2.6,Hybrid,Semi-Automatic,219752,2,1,6832
Hyundai,Sonata,2006,4.6,Petrol,Manual,99528,5,2,14891
Volkswagen,Golf,2008,2,Hybrid,Manual,31438,2,2,15524
Toyota,Corolla,2002,1.2,Petrol,Automatic,148740,5,5,7744
BMW,X5,2000,3.8,Diesel,Automatic,18836,4,4,15790
Toyota,Corolla,2002,2.8,Electric,Automatic,211794,4,4,11837
Chevrolet,Malibu,2001,4.3,Electric,Manual,201932,5,5,11657
Toyota,Camry,2005,2.7,Petrol,Manual,124590,2,2,10164
Volkswagen,Passat,2017,4.8,Hybrid,Semi-Automatic,187136,5,5,19700
Chevrolet,Impala,2020,4.6,Electric,Automatic,130431,5,5,27284
Audi,Q5,2023,2.2,Diesel,Automatic,124452,5,2,21368
Chevrolet,Impala,2001,2.7,Hybrid,Automatic,292575,3,5,6559
Ford,Explorer,2016,1.2,Hybrid,Semi-Automatic,5659,2,3,19226
Chevrolet,Equinox,2006,1.3,Petrol,Automatic,276465,5,1,5548
Mercedes,E-Class,2018,3.4,Electric,Automatic,225654,3,2,20800
BMW,3 Series,2016,3.1,Diesel,Automatic,59765,2,2,21532
Mercedes,E-Class,2014,2.9,Diesel,Manual,105427,3,5,15909
BMW,X5,2005,3.7,Petrol,Semi-Automatic,115844,2,3,12220
Ford,Focus,2006,1.8,Petrol,Automatic,290915,5,5,5917
Mercedes,E-Class,2014,4.5,Hybrid,Manual,162543,4,3,18461
Mercedes,GLA,2018,4.1,Electric,Automatic,186690,4,2,23390
BMW,3 Series,2018,4.9,Petrol,Automatic,126701,5,5,23389
Audi,A4,2015,3.8,Diesel,Manual,244038,4,2,13158
BMW,5 Series,2003,3.7,Petrol,Semi-Automatic,148815,5,1,10015
BMW,3 Series,2020,4.1,Electric,Manual,8111,4,2,28065
Audi,A4,2022,1.4,Hybrid,Semi-Automatic,232385,2,,14791
Volkswagen,Passat,2017,3.7,Electric,Manual,86463,2,3,23048
Audi,A4,2005,4.2,Hybrid,Manual,116904,4,,14807
Toyota,RAV4,2018,4.8,Petrol,Semi-Automatic,58612,4,3,22972
Hyundai,Sonata,2011,3.1,Diesel,Manual,132448,5,3,13739
Honda,Accord,2021,3.5,Diesel,Automatic,244748,5,5,18384
Hyundai,Elantra,2003,2.7,Diesel,Manual,150497,2,5,8208
Kia,Optima,2016,2.2,Diesel,Semi-Automatic,287720,2,2,9354
Honda,Civic,2003,2.9,Electric,Manual,32266,4,1,16194
Kia,Sportage,2007,4.6,Hybrid,Automatic,86931,5,3,20232
Chevrolet,Impala,2005,4.6,Diesel,Automatic,66725,5,3,18139
Ford,Explorer,2005,,Hybrid,Manual,85536,5,1,15731
Ford,Explorer,2019,1,Electric,Manual,33680,3,3,21220
Honda,CR-V,2016,1,Diesel,Manual,152865,5,5,11974
Mercedes,E-Class,2004,3.6,Hybrid,Automatic,2810,5,3,19850
Mercedes,C-Class,2010,2,Hybrid,Automatic,212019,5,1,12878
BMW,5 Series,2009,1.2,Petrol,Manual,165992,4,2,8190
Kia,Optima,2012,4.5,Diesel,Semi-Automatic,112693,4,3,17406
Hyundai,Elantra,2001,1,Petrol,Semi-Automatic,4557,4,3,9289
Honda,Accord,2021,1.9,Petrol,Manual,29518,2,1,20491
Volkswagen,Golf,2016,4.5,Electric,Automatic,179925,5,4,23277
Ford,Fiesta,2023,4.8,Hybrid,Semi-Automatic,209679,5,4,22060
Kia,Sportage,2022,1.3,Hybrid,Semi-Automatic,239136,2,4,14380
BMW,5 Series,2021,3.6,Petrol,Manual,171034,5,1,18513
Volkswagen,Tiguan,2001,5,Hybrid,Semi-Automatic,255834,3,3,9245
Volkswagen,Passat,2000,4.5,Petrol,Manual,179413,3,3,8769
Audi,A3,2012,4.3,Diesel,Manual,24069,5,2,20156
BMW,5 Series,2017,1.3,Hybrid,Semi-Automatic,1622,5,3,20067
Hyundai,Sonata,2016,2.8,Petrol,Semi-Automatic,285357,2,5,10486
Volkswagen,Golf,2016,2.1,Petrol,Semi-Automatic,5834,2,4,19045
Toyota,RAV4,2007,3.7,Electric,Manual,298099,5,1,10392
Ford,Explorer,2021,4.1,Hybrid,Automatic,73569,4,1,27174
Honda,CR-V,2008,2.4,Petrol,Manual,32723,4,2,14429
Kia,Rio,2006,1.4,Petrol,Semi-Automatic,227710,5,3,4804
Toyota,Camry,2001,1.4,Electric,Semi-Automatic,144406,3,,8594
Mercedes,C-Class,2009,2.5,Electric,Manual,271667,3,3,10266
Volkswagen,Golf,2011,1.1,Hybrid,Semi-Automatic,229777,3,1,8582
BMW,5 Series,2022,1.2,Hybrid,Manual,146192,5,5,17458
Kia,Rio,2021,2.5,Hybrid,Semi-Automatic,132442,5,5,19689
Toyota,Camry,2001,1.4,Hybrid,Semi-Automatic,109297,2,2,8074
Volkswagen,Passat,2022,3.4,Electric,Automatic,257717,4,3,21779
Volkswagen,Passat,2005,3.1,Petrol,Semi-Automatic,130573,4,1,10654
Ford,Explorer,2012,2.7,Diesel,Manual,41569,3,5,16744
Volkswagen,Tiguan,2012,2.9,Hybrid,Semi-Automatic,265669,3,3,11000
Chevrolet,Malibu,2007,2.5,Petrol,Automatic,294846,4,5,7530
Audi,A3,2013,2.8,Petrol,Automatic,226670,4,5,13590
Chevrolet,Equinox,2019,3.2,Diesel,Semi-Automatic,222626,2,5,14957
Ford,Fiesta,2019,1.2,Hybrid,Manual,240570,2,2,12579
Ford,Fiesta,2020,3.3,Hybrid,Automatic,236487,5,5,19548
Ford,Focus,2006,3.2,Petrol,Semi-Automatic,273224,2,1,6361
Hyundai,Elantra,2007,1.7,Diesel,Manual,62117,5,1,11650
Ford,Explorer,2011,4.4,Hybrid,Manual,34906,3,1,21177
Toyota,RAV4,2002,2.8,Hybrid,Manual,62045,4,3,12703
Chevrolet,Impala,2002,3.4,Diesel,Manual,114107,4,3,10180
Toyota,Corolla,2006,2,Hybrid,Manual,32557,3,3,14434
Chevrolet,Malibu,2000,1.4,Hybrid,Automatic,163136,4,1,8290
Hyundai,Tucson,2018,1.6,Diesel,Manual,88716,3,1,16319
Hyundai,Sonata,2016,1.7,Diesel,Manual,145588,2,5,13454
Hyundai,Tucson,2023,2.9,Hybrid,Automatic,152302,5,2,23368
Volkswagen,Passat,2009,1.2,Hybrid,Semi-Automatic,133585,3,1,11074
Chevrolet,Impala,2021,2,Diesel,Manual,33019,2,4,20543
Kia,Sportage,2014,4.7,Electric,Manual,146386,3,2,21126
Mercedes,C-Class,2002,4.1,Electric,Manual,78267,4,5,16160
Kia,Rio,2020,4.7,Diesel,Semi-Automatic,136360,4,1,21126
Ford,Explorer,2006,4.9,Diesel,Manual,256466,4,5,9922
Audi,A4,2016,3.7,Petrol,Semi-Automatic,35971,3,4,20790
Ford,Focus,2012,3.4,Petrol,Manual,94189,5,2,16128
Honda,Civic,2011,3.3,Hybrid,Manual,259656,2,3,11386
Audi,Q5,2003,3.5,Hybrid,Manual,9650,2,4,16287
Volkswagen,Tiguan,2001,3.3,Diesel,Semi-Automatic,89757,3,4,10332
Kia,Rio,2009,3.3,Hybrid,Semi-Automatic,236792,5,2,11137
Mercedes,C-Class,2000,2.9,Hybrid,Automatic,15565,3,2,16079
Mercedes,E-Class,2014,2.9,Petrol,Semi-Automatic,84788,5,3,16632
Ford,Explorer,2020,4.5,Hybrid,Automatic,178797,4,4,23667
Hyundai,Tucson,2019,1.6,Diesel,Automatic,134284,2,5,17874
Kia,Optima,2021,4.9,Hybrid,Manual,7865,5,2,28248
Volkswagen,Passat,2015,1.7,Diesel,Manual,11098,4,2,17636
Mercedes,C-Class,2008,4.6,Diesel,Semi-Automatic,134491,3,5,14718
Mercedes,E-Class,2013,1.6,Petrol,Manual,59083,2,1,14732
Mercedes,C-Class,2012,2,Diesel,Manual,183085,3,5,10566
Honda,Accord,2013,4.3,Hybrid,Automatic,298576,2,3,15449
Audi,Q5,2019,4.6,Electric,Semi-Automatic,252801,5,3,19850
Chevrolet,Equinox,2021,4.8,Diesel,Automatic,89746,3,4,26084
Chevrolet,Equinox,2007,4.6,Petrol,Automatic,264351,3,1,12271
Ford,Explorer,2020,4.7,Hybrid,Automatic,54878,4,5,28354
Chevrolet,Malibu,2019,3.3,Electric,Semi-Automatic,295893,3,2,16068
Chevrolet,Malibu,2006,3.4,Hybrid,Manual,5097,2,3,17846
Honda,Accord,2005,4.9,Diesel,Semi-Automatic,54355,5,1,16471
Audi,A3,2014,2.5,Diesel,Semi-Automatic,171850,3,2,12885
Volkswagen,Golf,2019,3.7,Petrol,Manual,159318,3,1,18048
Kia,Optima,2020,4.3,Electric,Automatic,274031,3,5,21733
Honda,CR-V,2015,2.6,Petrol,Manual,216068,4,5,12036
Mercedes,C-Class,2023,2.3,Diesel,Automatic,190775,3,5,19222
Audi,A4,2023,4,Diesel,Automatic,259337,5,3,19798
Toyota,RAV4,2019,4.5,Electric,Semi-Automatic,201176,5,1,21483
Chevrolet,Impala,2007,,Hybrid,Manual,10305,3,1,18538
BMW,3 Series,2007,2.2,Petrol,Automatic,78043,3,5,14593
Mercedes,C-Class,2023,1.9,Petrol,Manual,93969,4,5,19285
Volkswagen,Golf,2008,1.6,Diesel,Automatic,28352,2,4,15806
Audi,A4,2017,4.8,Petrol,Automatic,47216,5,5,25471
Hyundai,Sonata,2008,4.3,Hybrid,Automatic,289750,5,3,13134
Kia,Optima,2013,4.2,Diesel,Semi-Automatic,166953,5,5,15505
Volkswagen,Tiguan,2012,1.9,Hybrid,Manual,75263,3,1,15914
BMW,X5,2017,2.7,Petrol,Automatic,145980,4,1,18340
Honda,Civic,2023,1.6,Electric,Automatic,114740,3,3,24159
Kia,Sportage,2015,1.8,Hybrid,Semi-Automatic,19111,4,,19280
Kia,Optima,2021,1.9,Diesel,Semi-Automatic,197398,5,1,14616
Ford,Fiesta,2013,3.5,Electric,Automatic,27879,2,,25274
Mercedes,E-Class,2012,2.7,Hybrid,Semi-Automatic,184680,3,3,13486
Chevrolet,Malibu,2011,3.8,Electric,Automatic,8371,3,2,25431
BMW,3 Series,2016,1.6,Electric,Semi-Automatic,19827,5,2,21180
BMW,5 Series,2001,4.6,Hybrid,Semi-Automatic,102282,4,3,13920
Hyundai,Tucson,2006,3,Hybrid,Manual,146248,4,2,12206
Ford,Focus,2002,3.4,Electric,Semi-Automatic,233745,5,5,9494
Ford,Explorer,2011,3,Diesel,Automatic,297131,3,3,10425
Kia,Optima,2007,4.3,Diesel,Semi-Automatic,17773,5,2,17752
Honda,Accord,2010,2.5,Hybrid,Semi-Automatic,135477,5,2,13808
BMW,3 Series,2011,2.4,Diesel,Manual,57160,2,2,15148
Toyota,Corolla,2023,3,Electric,Manual,271528,5,1,18496
Kia,Sportage,2006,3.2,Diesel,Semi-Automatic,253704,3,5,7044
Hyundai,Tucson,2002,3.8,Hybrid,Automatic,274808,3,1,9630
Hyundai,Sonata,2014,2.4,Diesel,Manual,124229,2,5,14376
Chevrolet,Impala,2017,4,Diesel,Automatic,30300,2,3,24664
Mercedes,GLA,2009,4.6,Electric,Automatic,251532,4,4,17271
Audi,A4,2011,3.8,Hybrid,Manual,176080,5,3,15186
Chevrolet,Impala,2022,3.7,Diesel,Manual,288455,2,4,15102
Chevrolet,Malibu,2017,4.1,Electric,Manual,3945,2,4,26637
Mercedes,GLA,2009,4.3,Diesel,Automatic,68858,3,1,19638
Honda,CR-V,2013,4.4,Petrol,Automatic,152998,4,,18970
BMW,3 Series,2020,4.7,Diesel,Semi-Automatic,241382,2,1,17451
Honda,Civic,2013,4.9,Electric,Semi-Automatic,150552,2,5,20804
Honda,Civic,2019,1.9,Petrol,Manual,6120,4,5,20260
Mercedes,GLA,2014,3.5,Diesel,Manual,28412,2,1,19654
Hyundai,Tucson,2010,1.5,Electric,Manual,64600,4,1,16289
Hyundai,Tucson,2007,2.4,Petrol,Semi-Automatic,52610,5,1,13207
Volkswagen,Passat,2011,3.9,Diesel,Automatic,,3,5,18585
Hyundai,Sonata,2020,3.7,Petrol,Automatic,94279,5,1,23474
Chevrolet,Equinox,2001,3.9,Diesel,Automatic,295409,5,2,6809
BMW,5 Series,2000,3.7,Petrol,Manual,255854,5,1,4694
Audi,Q5,2023,2.2,Electric,Semi-Automatic,210515,4,4,19231
Toyota,Corolla,2015,2.8,Electric,Semi-Automatic,39322,3,3,22073
Chevrolet,Equinox,2022,4,Hybrid,Automatic,227708,2,2,22129
Chevrolet,Equinox,2010,4.9,Hybrid,Manual,122265,3,5,18470
Audi,A3,2018,3.4,Hybrid,Automatic,203904,3,1,19812
BMW,5 Series,2022,3.2,Electric,Semi-Automatic,95298,4,4,24490
Kia,Rio,2016,1.3,Electric,Automatic,152889,2,3,18624
Audi,A3,2018,4.1,Hybrid,Semi-Automatic,174581,2,2,19439
Ford,Focus,2012,4,Petrol,Automatic,112245,4,3,19171
Honda,Civic,2019,3.1,Electric,Semi-Automatic,244576,2,1,17514
Audi,A4,2002,4.3,Diesel,Manual,190432,5,2,9084
Toyota,RAV4,2012,3.3,Diesel,Semi-Automatic,229540,3,5,11216
Volkswagen,Golf,2014,3.5,Petrol,Semi-Automatic,10313,5,1,20288
Volkswagen,Golf,2007,1.5,Diesel,Manual,108975,4,5,9660
Hyundai,Elantra,2001,,Diesel,Manual,96682,3,2,7290
Chevrolet,Impala,2005,1.3,Hybrid,Semi-Automatic,259845,4,1,4730
Kia,Sportage,2023,2.6,Hybrid,Manual,12782,4,5,25102
BMW,5 Series,2010,4.4,Petrol,Automatic,100916,5,1,19217
Hyundai,Elantra,2021,1.3,Petrol,Semi-Automatic,224450,4,5,12619
Audi,Q5,2020,1.6,Petrol,Manual,216535,5,2,12896
Audi,A4,2010,1.3,Hybrid,Manual,296477,5,1,6072
Chevrolet,Equinox,2008,3.4,Electric,Automatic,10514,4,4,23081
Toyota,RAV4,2007,4.1,Hybrid,Semi-Automatic,48779,4,3,18067
Chevrolet,Equinox,2017,1.5,Diesel,Automatic,21348,2,3,20603
Kia,Sportage,2002,1.7,Diesel,Automatic,216695,4,5,6240
Chevrolet,Malibu,2012,4.4,Electric,Semi-Automatic,32248,4,5,23546
Mercedes,GLA,2006,2.2,Petrol,Semi-Automatic,273418,2,1,4604
Ford,Focus,2022,2.8,Petrol,Semi-Automatic,237066,4,4,15326
Honda,Accord,2016,2.1,Electric,Semi-Automatic,45443,3,5,21159
Honda,Accord,2017,1.3,Diesel,Semi-Automatic,207159,4,3,11123
BMW,3 Series,2019,4.1,Petrol,Manual,278533,2,3,14576
Ford,Explorer,2001,4.3,Diesel,Manual,151405,3,1,9924
Hyundai,Elantra,2008,1.2,Petrol,Automatic,143247,2,2,11086
Chevrolet,Equinox,2004,3.2,Diesel,Manual,74664,4,4,12260
Volkswagen,Golf,2009,4.8,Petrol,Automatic,23300,4,1,22110
Toyota,Camry,2014,1.5,Petrol,Semi-Automatic,11197,3,1,16758
Kia,Sportage,2011,3.1,Electric,Manual,31392,3,4,20776
Ford,Focus,2020,2.1,Diesel,Automatic,,2,2,21952
Honda,Accord,2004,3.3,Electric,Semi-Automatic,261564,3,5,9394
BMW,5 Series,2002,4.6,Diesel,Semi-Automatic,110524,3,2,12406
Ford,Fiesta,2012,2.4,Diesel,Manual,127719,3,2,13204
Mercedes,GLA,2016,4.3,Petrol,Semi-Automatic,2209,5,1,23021
Honda,Accord,2014,1.7,Petrol,Semi-Automatic,245079,3,5,8922
Honda,Accord,2011,2.7,Diesel,Semi-Automatic,245324,5,3,9088
Mercedes,GLA,2022,4.3,Electric,Semi-Automatic,230697,5,3,21676
Volkswagen,Passat,2022,4.1,Electric,Semi-Automatic,85911,3,5,26392
Audi,A3,2012,4.6,Petrol,Semi-Automatic,156267,2,2,16054
Audi,A3,2015,1.9,Hybrid,Manual,169511,4,4,14191
Chevrolet,Impala,2013,3.5,Hybrid,Automatic,294864,4,5,14178
BMW,5 Series,2005,1.5,Petrol,Semi-Automatic,235838,3,3,4170
Chevrolet,Malibu,2016,1.4,Petrol,Semi-Automatic,10487,4,1,17658
Toyota,Camry,2015,3.7,Petrol,Semi-Automatic,247840,2,4,12850
Audi,A3,2019,2.7,Electric,Manual,102946,5,4,21772
Mercedes,C-Class,2016,4.6,Hybrid,Semi-Automatic,284758,3,3,15407
Hyundai,Sonata,2003,2.3,Diesel,Manual,81667,5,2,9916
BMW,X5,2021,1.2,Electric,Manual,145314,5,5,18713
BMW,X5,2007,1.4,Diesel,Manual,259110,4,3,4230
BMW,5 Series,2001,2.9,Electric,Semi-Automatic,146906,4,2,11132
Toyota,RAV4,2017,4.1,Hybrid,Semi-Automatic,251465,5,3,16222
BMW,3 Series,2000,4.6,Hybrid,Automatic,283980,2,4,9660
Mercedes,C-Class,2020,1.2,Electric,Semi-Automatic,151441,4,5,17974
Chevrolet,Malibu,2014,4.6,Petrol,Semi-Automatic,136120,2,1,17810
Ford,Focus,2015,2.2,Electric,Manual,73374,2,4,19831
Volkswagen,Golf,2008,2.5,Hybrid,Semi-Automatic,29154,4,3,16478
Volkswagen,Passat,2006,1,Hybrid,Manual,76240,5,1,11156
Mercedes,C-Class,2023,2.5,Petrol,Manual,165125,5,3,17845
Audi,A4,2007,3.4,Diesel,Manual,277857,2,4,7074
Audi,Q5,2009,4.8,Diesel,Semi-Automatic,111883,4,2,16384
Toyota,Corolla,2003,3.7,Hybrid,Manual,233396,4,3,8806
Honda,Civic,2022,4.5,Electric,Automatic,160884,2,2,27094
Honda,CR-V,2015,4.5,Electric,Semi-Automatic,223211,3,5,18611
Honda,Civic,2004,4.7,Electric,Automatic,18312,2,5,22983
Kia,Sportage,2010,4.8,Hybrid,Manual,25252,5,1,21690
Ford,Explorer,2016,1.9,Electric,Automatic,177593,5,3,18809
Audi,A3,2006,2.3,Electric,Manual,34506,5,5,16641
Volkswagen,Passat,2010,2.7,Hybrid,Semi-Automatic,277522,3,5,9186
Audi,Q5,2016,4.3,Petrol,Automatic,19910,4,1,25027
Hyundai,Elantra,2007,4.6,Hybrid,Semi-Automatic,194421,5,2,13844
Honda,CR-V,2011,4.3,Electric,Manual,140087,4,4,19072
BMW,3 Series,2013,4.9,Electric,Automatic,185547,3,2,22206
Chevrolet,Malibu,2001,4,Petrol,Manual,116934,2,2,10607
Kia,Optima,2009,1.3,Petrol,Semi-Automatic,93529,2,5,10901
Toyota,RAV4,2017,2.5,Petrol,Automatic,239057,3,1,14732
BMW,5 Series,2015,4,Hybrid,Manual,273881,4,1,14214
Volkswagen,Passat,2010,4.8,Diesel,Automatic,47000,2,4,21805
Chevrolet,Equinox,2022,3,Hybrid,Manual,163626,5,3,19997
Kia,Optima,2022,1.7,Petrol,Semi-Automatic,95607,4,1,18352
Toyota,Corolla,2012,1.1,Petrol,Automatic,97308,3,5,14618
Hyundai,Elantra,2007,2.6,Hybrid,Automatic,147570,3,1,14609
BMW,3 Series,2020,2.5,Hybrid,Automatic,170703,5,4,20449
Hyundai,Elantra,2014,3.3,Electric,Semi-Automatic,20257,5,4,23090
Mercedes,E-Class,2020,5,Petrol,Manual,76117,2,1,23760
Ford,Focus,2018,1.7,Petrol,Automatic,58300,3,4,20184
Volkswagen,Passat,2012,3.4,Petrol,Automatic,30947,4,3,20967
Audi,A3,2008,3.8,Diesel,Automatic,20733,5,1,19924
Toyota,Camry,2009,4.3,Hybrid,Automatic,159168,2,5,18228
Hyundai,Tucson,2021,3.3,Electric,Manual,14806,3,4,26955
Ford,Fiesta,2008,4.6,Hybrid,Manual,57674,5,4,19156
Kia,Rio,2001,4.3,Electric,Manual,235657,5,3,10476
Honda,Accord,2005,2.8,Diesel,Automatic,256054,2,2,8362
Honda,Accord,2015,4.8,Petrol,Automatic,250739,5,3,17299
Toyota,Corolla,2000,,Petrol,Automatic,192250,2,4,6396
Kia,Rio,2000,1.4,Petrol,Semi-Automatic,57267,2,5,7620
Audi,A3,2017,3.8,Electric,Automatic,49554,5,5,27139
Volkswagen,Tiguan,2017,5,Electric,Manual,292452,3,4,18112
Kia,Rio,2013,4,Petrol,Automatic,17685,2,5,23006
Audi,Q5,2002,3.5,Diesel,Manual,112872,2,1,10398
Hyundai,Sonata,2002,4.7,Petrol,Semi-Automatic,74979,5,2,13825
Ford,Fiesta,2002,3.8,Electric,Automatic,260780,4,5,11872
Toyota,RAV4,2018,3,Petrol,Manual,204064,4,3,14732
Kia,Rio,2003,1.1,Diesel,Semi-Automatic,168932,4,4,4762
Toyota,RAV4,2017,3.9,Hybrid,Semi-Automatic,43388,5,3,23156
Volkswagen,Golf,2014,3,Petrol,Automatic,93821,2,3,19115
BMW,X5,2011,2.6,Electric,Automatic,269345,2,5,14198
Mercedes,E-Class,2013,3,Diesel,Manual,245000,5,5,10675
Ford,Focus,2007,2.1,Hybrid,Automatic,176425,2,3,12724
Volkswagen,Passat,2015,3.8,Petrol,Semi-Automatic,94430,3,5,18394
Hyundai,Tucson,2012,1,Petrol,Manual,271967,2,3,5705
Chevrolet,Malibu,2017,3.6,Hybrid,Automatic,51803,3,4,24960
Ford,Fiesta,2021,4.8,Petrol,Semi-Automatic,223384,4,4,18781
Hyundai,Sonata,2004,3.6,Diesel,Semi-Automatic,,2,4,5269
BMW,X5,2000,1.2,Diesel,Semi-Automatic,55144,2,4,7345
Mercedes,E-Class,2010,1.2,Hybrid,Semi-Automatic,123384,3,5,11956
Chevrolet,Impala,2006,1,Petrol,Automatic,292875,3,3,4448
Mercedes,C-Class,2015,3.9,Petrol,Automatic,,2,1,21380
Toyota,RAV4,2004,2.8,Petrol,Manual,133781,2,1,9492
Hyundai,Elantra,2012,2,Diesel,Semi-Automatic,60840,2,2,14845
Toyota,Corolla,2006,3.8,Electric,Manual,,3,5,14331
Audi,A3,2013,2.6,Diesel,Automatic,30790,3,2,20097
Toyota,RAV4,2002,3.2,Hybrid,Automatic,281791,5,1,8337
Hyundai,Tucson,2009,2.4,Diesel,Automatic,69120,4,4,16305
Ford,Focus,2015,3.6,Diesel,Manual,61778,3,2,19187
Audi,A3,2007,2.2,Hybrid,Automatic,105028,2,2,15398
Chevrolet,Equinox,2020,2.4,Petrol,Manual,194984,4,3,15050
Volkswagen,Golf,2007,1.4,Hybrid,Manual,247895,4,4,6374
Mercedes,E-Class,2015,1.5,Hybrid,Automatic,31787,5,4,20937
Volkswagen,Golf,2016,3.4,Diesel,Semi-Automatic,135013,4,1,16798
Hyundai,Sonata,2022,1.5,Diesel,Semi-Automatic,107093,5,5,17602
Mercedes,E-Class,2013,4,Hybrid,Manual,54259,5,1,20850
Kia,Rio,2023,4.9,Hybrid,Manual,247470,5,1,20912
Kia,Optima,2021,2.2,Hybrid,Automatic,54120,4,3,24530
Volkswagen,Tiguan,2011,2.5,Diesel,Semi-Automatic,113625,2,5,13347
Toyota,Corolla,2021,2.3,Petrol,Semi-Automatic,235502,5,4,13981
Kia,Sportage,2017,3.6,Hybrid,Automatic,74760,3,5,24157
Ford,Fiesta,2003,2.7,Electric,Semi-Automatic,60456,5,4,14858
Toyota,Corolla,2023,2.6,Hybrid,Manual,224245,4,4,17701
Chevrolet,Malibu,2000,2.2,Diesel,Semi-Automatic,174830,4,3,4905
Audi,A3,2013,4.5,Diesel,Manual,20401,4,2,21159
Ford,Explorer,2002,4,Diesel,Semi-Automatic,173939,3,5,9137
BMW,X5,2008,2.3,Hybrid,Manual,20373,4,2,16436
Volkswagen,Passat,2015,1.8,Hybrid,Manual,95211,4,3,16616
Honda,Civic,2018,4.3,Hybrid,Automatic,18535,4,5,27876
BMW,X5,2008,4.9,Hybrid,Semi-Automatic,43125,4,1,20190
Volkswagen,Golf,2011,3.8,Petrol,Semi-Automatic,132783,5,3,14952
BMW,3 Series,2011,3.8,Diesel,Automatic,230321,5,1,14163
Chevrolet,Impala,2011,3.7,Diesel,Semi-Automatic,16043,4,4,18863
